"player_id","team_pts","opp_pts","minutes","fgatt","efficiency"
"920","29",83,75,31,11,11
"921","29",77,83,30,13,11
"922","29",102,107,40,17,34
"923","29",76,81,32,13,10
"924","29",68,76,30,13,11
"925","29",77,70,32,14,8
"926","29",80,77,14,7,5
"927","29",70,71,28,10,16
"928","29",78,76,30,13,14
"929","29",72,68,28,6,-1
"930","29",74,93,31,10,15
"931","29",78,86,35,11,19
"932","29",82,64,25,7,-3
"933","29",57,60,25,8,5
"934","29",75,68,29,13,13
"935","29",73,77,22,5,-1
"936","29",76,67,30,10,10
"937","29",69,79,33,13,11
"938","29",64,66,18,8,-3
"939","29",61,74,30,7,15
"940","29",90,76,25,5,15
"941","29",76,63,31,11,7
"942","29",71,67,32,10,4
"943","29",69,76,19,2,0
"944","29",61,73,19,9,10
"945","30",69,80,24,8,1
"946","30",64,81,29,9,5
"947","30",59,71,32,8,8
"948","30",73,65,35,14,15
"949","30",64,70,34,20,11
"950","30",69,80,31,8,-3
"951","30",62,60,33,15,7
"952","30",72,87,34,10,-1
"953","30",65,62,28,4,6
"954","30",80,76,33,9,15
"955","30",68,76,34,8,4
"956","30",79,72,27,9,9
"957","30",79,85,30,8,11
"958","30",82,87,43,12,28
"959","30",89,86,40,18,21
"960","30",57,65,26,8,-1
"961","30",81,71,31,13,11
"962","30",69,74,29,14,18
"963","30",56,70,24,4,1
"964","30",80,73,34,13,19
"965","30",58,78,18,5,-2
"966","30",88,67,26,6,20
"967","30",60,77,27,12,1
"968","30",63,86,20,8,6
"969","30",71,89,34,11,14
"970","30",69,77,25,10,7
"971","30",74,80,35,14,12
"972","30",67,76,29,10,7
"973","30",71,65,32,9,13
"974","30",88,68,27,12,5
"975","30",74,68,32,12,19
"976","30",65,77,5,3,-2
"977","30",65,78,24,10,7
"978","31",74,71,14,5,1
"979","31",79,65,27,8,13
"980","31",78,68,24,9,7
"981","31",87,73,20,11,10
"982","31",72,75,15,13,8
"983","31",101,82,20,10,13
"984","31",88,102,28,9,1
"985","31",59,97,21,9,7
"986","31",76,80,30,14,2
"987","31",68,79,31,10,16
"988","31",105,100,19,7,0
"989","31",75,83,16,5,1
"990","31",99,105,33,7,18
"991","31",69,79,18,5,4
"992","31",73,69,18,7,6
"993","31",90,83,25,11,13
"994","31",69,87,30,11,11
"995","31",73,80,23,7,0
"996","31",65,72,16,3,0
"997","31",66,72,24,5,6
"998","31",79,81,33,22,22
"999","31",64,82,33,11,10
"1000","31",60,57,25,9,7
"1001","31",79,75,32,9,9
"1002","31",69,79,26,14,9
"1003","31",74,92,23,9,-3
"1004","31",87,74,29,10,14
"1005","31",76,65,24,8,2
"1006","31",82,66,25,10,17
"1007","31",64,74,29,14,16
"1008","31",80,69,29,6,19
"1009","31",72,69,28,12,13
"1010","31",67,71,25,12,11
"1011","31",72,84,31,12,17
"1012","32",81,64,27,8,11
"1013","32",74,69,35,11,22
"1014","32",74,78,28,9,14
"1015","32",100,78,23,3,10
"1016","32",87,72,30,9,3
"1017","32",78,94,27,5,3
"1018","32",91,79,34,13,9
"1019","32",81,66,35,10,14
"1020","32",95,96,33,7,15
"1021","32",80,72,27,11,10
"1022","32",92,79,37,10,16
"1023","32",91,80,32,4,14
"1024","32",81,76,30,6,18
"1025","32",80,77,32,7,16
"1026","32",87,69,28,6,13
"1027","32",94,89,35,10,19
"1028","32",78,58,21,6,13
"1029","32",72,66,28,11,11
"1030","32",90,61,20,5,8
"1031","32",90,78,26,7,13
"1032","32",101,85,19,6,6
"1033","32",89,71,29,11,11
"1034","32",93,73,35,9,30
"1035","32",78,63,26,6,9
"1036","32",90,69,26,9,15
"1037","32",67,75,37,11,18
"1038","32",79,69,34,11,13
"1039","32",75,67,25,8,9
"1040","32",78,73,36,13,9
"1041","32",82,80,35,14,13
"1042","32",76,64,27,4,10
"1043","32",82,96,26,13,5
"1044","32",76,69,24,5,4
"1045","32",78,65,29,3,12
"1046","33",81,64,15,3,0
"1047","33",74,69,10,1,1
"1048","33",74,78,16,4,6
"1049","33",100,78,18,5,12
"1050","33",87,72,13,3,8
"1051","33",78,94,24,9,12
"1052","33",91,79,35,10,15
"1053","33",81,66,18,7,11
"1054","33",95,96,22,6,2
"1055","33",80,72,23,3,10
"1056","33",92,79,23,6,-3
"1057","33",91,80,30,9,21
"1058","33",81,76,29,11,21
"1059","33",80,77,26,6,22
"1060","33",87,69,22,8,14
"1061","33",94,89,29,7,19
"1062","33",78,58,18,8,16
"1063","33",72,66,26,9,6
"1064","33",90,61,22,10,4
"1065","33",90,78,24,7,14
"1066","33",101,85,25,12,30
"1067","33",89,71,22,5,9
"1068","33",93,73,23,10,16
"1069","33",78,63,24,6,14
"1070","33",90,69,22,4,13
"1071","33",67,75,27,11,14
"1072","33",79,69,27,6,11
"1073","33",75,67,31,8,21
"1074","33",78,73,33,12,22
"1075","33",82,80,26,7,15
"1076","33",76,64,28,12,9
"1077","34",75,79,24,14,18
"1078","34",80,76,18,8,0
"1079","34",78,74,19,6,8
"1080","34",62,83,18,6,3
"1081","34",82,79,19,6,5
"1082","34",72,88,20,10,7
"1083","34",79,87,15,5,7
"1084","34",87,75,22,13,14
"1085","34",79,91,18,7,5
"1086","34",72,79,25,13,18
"1087","34",101,74,14,10,5
"1088","34",87,82,24,7,12
"1089","34",72,69,21,15,13
"1090","34",70,81,20,12,6
"1091","34",79,81,23,12,7
"1092","34",73,65,22,10,8
"1093","34",74,71,18,8,-4
"1094","34",84,91,20,9,12
"1095","34",71,70,24,5,17
"1096","34",80,66,22,12,18
"1097","34",67,88,22,9,4
"1098","34",61,90,22,5,10
"1099","34",90,95,28,11,13
"1100","34",95,93,25,11,13
"1101","34",78,88,17,6,6
"1102","34",68,75,21,7,7
"1103","34",92,74,17,13,14
"1104","34",79,89,22,15,11
"1105","34",65,71,23,8,20
"1106","34",73,78,25,15,7
"1107","34",62,79,17,9,8
"1108","34",82,76,6,5,2
"1109","34",92,76,24,12,18
"1110","34",84,72,24,18,23
"1111","35",74,71,34,8,26
"1112","35",79,65,31,12,21
"1113","35",78,68,30,10,30
"1114","35",87,73,27,8,5
"1115","35",72,75,35,12,23
"1116","35",101,82,27,11,36
"1117","35",88,102,20,8,2
"1118","35",59,97,19,7,10
"1119","35",105,100,31,21,22
"1120","35",75,83,33,16,15
"1121","35",99,105,35,16,42
"1122","35",69,79,30,8,8
"1123","35",73,69,20,7,1
"1124","35",90,83,29,8,20
"1125","35",69,87,19,9,5
"1126","35",73,80,34,16,20
"1127","35",65,72,24,11,3
"1128","35",66,72,26,3,10
"1129","35",79,81,37,12,6
"1130","35",64,82,26,7,14
"1131","35",60,57,34,9,10
"1132","35",79,75,30,10,15
"1133","35",69,79,35,12,16
"1134","35",74,92,26,4,14
"1135","35",87,74,22,7,6
"1136","35",76,65,23,6,10
"1137","35",82,66,20,6,4
"1138","35",64,74,26,10,17
"1139","35",80,69,22,6,13
"1140","35",72,69,13,3,4
"1141","35",67,71,26,7,5
"1142","35",72,84,6,3,4
"1143","36",71,74,23,5,19
"1144","36",88,90,39,11,26
"1145","36",63,79,25,6,18
"1146","36",82,77,42,8,39
"1147","36",79,65,32,6,28
"1148","36",70,66,29,7,10
"1149","36",64,61,33,8,22
"1150","36",71,88,34,4,18
"1151","36",76,68,38,8,26
"1152","36",67,89,31,8,14
"1153","36",83,75,34,8,23
"1154","36",77,83,37,7,14
"1155","36",102,107,38,5,22
"1156","36",76,81,34,8,21
"1157","36",68,76,31,2,21
"1158","36",77,70,34,8,16
"1159","36",80,77,32,8,18
"1160","36",70,71,29,5,21
"1161","36",78,76,29,2,16
"1162","36",72,68,32,7,18
"1163","36",74,93,36,8,13
"1164","36",78,86,29,7,20
"1165","36",82,64,28,5,20
"1166","36",57,60,26,1,9
"1167","36",75,68,27,5,15
"1168","36",73,77,33,7,18
"1169","36",76,67,29,7,11
"1170","36",69,79,25,3,13
"1171","36",64,66,30,9,19
"1172","36",61,74,27,9,14
"1173","36",90,76,32,8,24
"1174","36",76,63,30,14,20
"1175","36",71,67,33,3,15
"1176","37",77,89,29,10,6
"1177","37",79,63,24,4,21
"1178","37",65,73,29,9,19
"1179","37",68,60,25,8,14
"1180","37",92,84,38,9,10
"1181","37",74,66,21,5,8
"1182","37",61,64,13,2,4
"1183","37",64,81,27,4,7
"1184","37",66,81,26,10,17
"1185","37",79,68,31,11,30
"1186","37",67,75,22,6,5
"1187","37",73,83,32,13,14
"1188","37",65,75,29,11,6
"1189","37",86,89,20,4,5
"1190","37",81,70,28,8,25
"1191","37",69,63,31,14,38
"1192","37",65,73,27,14,8
"1193","37",77,80,28,6,22
"1194","37",73,86,27,11,20
"1195","37",72,65,31,10,23
"1196","37",91,74,23,12,21
"1197","37",78,90,26,7,19
"1198","37",79,75,29,7,8
"1199","37",89,75,29,5,20
"1200","37",82,77,29,6,12
"1201","37",77,67,30,6,16
"1202","37",76,80,24,8,12
"1203","37",65,76,31,14,19
"1204","37",79,46,19,5,13
"1205","37",74,61,27,5,11
"1206","37",81,89,42,11,27
"1207","37",69,72,28,9,8
"1208","37",71,67,29,9,33
"1209","37",61,73,26,8,15
"1210","38",71,74,25,11,8
"1211","38",88,90,37,14,19
"1212","38",63,79,26,8,7
"1213","38",82,77,40,14,8
"1214","38",79,65,29,6,22
"1215","38",70,66,36,12,24
"1216","38",71,88,28,7,1
"1217","38",76,68,28,7,12
"1218","38",67,89,27,7,0
"1219","38",83,75,26,9,10
"1220","38",77,83,32,17,8
"1221","38",102,107,35,9,11
"1222","38",76,81,30,10,4
"1223","38",68,76,27,9,6
"1224","38",77,70,32,8,4
"1225","38",80,77,20,4,5
"1226","38",70,71,35,8,12
"1227","38",78,76,33,10,6
"1228","38",72,68,30,8,13
"1229","38",74,93,23,6,14
"1230","38",82,64,27,8,16
"1231","38",57,60,26,11,-3
"1232","38",75,68,23,6,1
"1233","38",73,77,32,13,6
"1234","38",76,67,29,11,10
"1235","38",69,79,29,12,7
"1236","38",64,66,27,7,11
"1237","38",61,74,19,7,-1
"1238","38",90,76,29,2,6
"1239","38",76,63,29,10,16
"1240","38",71,67,34,11,17
"1241","39",77,89,13,5,-1
"1242","39",79,63,20,7,2
"1243","39",65,73,22,6,7
"1244","39",68,60,14,4,7
"1245","39",92,84,22,9,9
"1246","39",74,66,23,7,14
"1247","39",61,64,13,0,3
"1248","39",64,81,19,8,1
"1249","39",66,81,17,8,7
"1250","39",79,68,22,4,10
"1251","39",67,75,23,10,8
"1252","39",73,83,20,9,3
"1253","39",65,75,18,4,10
"1254","39",86,89,30,10,17
"1255","39",81,70,17,6,6
"1256","39",69,63,22,5,4
"1257","39",65,73,29,14,18
"1258","39",77,80,28,12,17
"1259","39",73,86,22,8,2
"1260","39",72,65,28,8,11
"1261","39",91,74,23,7,22
"1262","39",78,90,33,12,18
"1263","39",79,75,28,9,17
"1264","39",89,75,29,11,15
"1265","39",82,77,31,3,23
"1266","39",77,67,25,7,11
"1267","39",76,80,33,10,7
"1268","39",65,76,19,6,1
"1269","39",79,46,20,5,15
"1270","39",74,61,24,5,16
"1271","39",81,89,38,11,23
"1272","39",69,72,30,13,13
"1273","39",71,67,29,10,12
"1274","39",61,73,19,9,1
"1275","40",54,75,24,5,7
"1276","40",87,90,35,13,9
"1277","40",68,78,20,5,4
"1278","40",71,59,25,7,11
"1279","40",65,79,24,8,3
"1280","40",82,101,22,10,15
"1281","40",85,76,18,6,6
"1282","40",66,74,15,6,5
"1283","40",88,71,21,8,13
"1284","40",96,95,24,8,7
"1285","40",83,75,26,3,7
"1286","40",76,72,33,11,15
"1287","40",89,67,24,9,10
"1288","40",79,69,31,11,32
"1289","40",63,69,30,10,9
"1290","40",65,67,35,7,6
"1291","40",71,74,26,5,3
"1292","40",83,96,32,10,23
"1293","40",78,76,35,4,21
"1294","40",71,83,22,7,-1
"1295","40",68,72,20,7,4
"1296","40",64,90,29,13,6
"1297","40",86,63,27,9,10
"1298","40",85,101,23,6,8
"1299","40",75,89,30,8,11
"1300","40",65,76,30,8,9
"1301","40",80,89,28,9,20
"1302","40",89,79,29,11,18
"1303","40",69,70,32,11,10
"1304","40",66,82,32,11,18
"1305","40",66,71,28,12,1
"1306","40",89,81,39,13,10
"1307","40",67,71,34,8,19
"1308","40",84,55,27,11,8
"1309","41",77,89,18,5,0
"1310","41",79,63,29,13,13
"1311","41",65,73,12,4,3
"1312","41",68,60,13,4,1
"1313","41",92,84,32,11,24
"1314","41",74,66,18,4,3
"1315","41",61,64,31,13,10
"1316","41",64,81,21,4,0
"1317","41",66,81,30,11,0
"1318","41",79,68,28,11,5
"1319","41",67,75,27,10,15
"1320","41",73,83,31,12,14
"1321","41",65,75,30,10,10
"1322","41",86,89,38,16,23
"1323","41",81,70,32,7,1
"1324","41",69,63,35,14,1
"1325","41",65,73,20,5,-3
"1326","41",77,80,29,11,11
"1327","41",73,86,26,6,5
"1328","41",72,65,29,8,12
"1329","41",91,74,30,8,15
"1330","41",78,90,34,13,13
"1331","41",79,75,26,7,7
"1332","41",89,75,26,9,8
"1333","41",82,77,29,12,8
"1334","41",77,67,15,5,-4
"1335","41",76,80,39,11,4
"1336","41",65,76,26,7,3
"1337","41",79,46,28,7,13
"1338","41",74,61,25,8,11
"1339","41",81,89,38,12,-2
"1340","41",69,72,25,9,11
"1341","41",71,67,34,12,7
"1342","41",61,73,20,6,2
"1343","42",76,80,30,9,21
"1344","42",93,94,27,8,20
"1345","42",79,82,26,5,18
"1346","42",78,100,26,8,15
"1347","42",60,62,26,7,13
"1348","42",94,78,27,3,9
"1349","42",72,57,33,7,29
"1350","42",69,67,33,8,20
"1351","42",85,79,29,11,26
"1352","42",77,87,24,4,6
"1353","42",80,91,31,15,23
"1354","42",105,99,33,4,19
"1355","42",107,102,37,13,30
"1356","42",89,92,37,12,25
"1357","42",77,80,24,9,9
"1358","42",74,90,30,7,17
"1359","42",96,83,30,7,25
"1360","42",76,78,30,9,19
"1361","42",76,78,22,5,10
"1362","42",85,91,20,7,16
"1363","42",74,91,22,4,10
"1364","42",82,93,28,5,23
"1365","42",95,90,28,9,27
"1366","42",93,95,30,2,12
"1367","42",77,82,29,12,21
"1368","42",79,69,26,5,9
"1369","42",80,74,21,2,9
"1370","42",75,85,24,7,13
"1371","42",75,84,23,6,15
"1372","42",96,90,28,9,15
"1373","42",79,62,22,7,19
"1374","42",68,74,33,8,22
"1375","42",76,92,28,3,15
"1376","42",63,80,22,5,6
"1377","43",71,74,28,14,12
"1378","43",88,90,19,4,9
"1379","43",63,79,26,12,1
"1380","43",82,77,7,6,1
"1381","43",79,65,29,10,11
"1382","43",70,66,26,13,7
"1383","43",64,61,35,14,17
"1384","43",71,88,27,7,3
"1385","43",76,68,30,8,11
"1386","43",67,89,18,3,0
"1387","43",83,75,27,9,11
"1388","43",77,83,6,2,2
"1389","43",102,107,37,11,18
"1390","43",76,81,36,12,21
"1391","43",68,76,24,13,7
"1392","43",77,70,25,7,10
"1393","43",80,77,14,5,12
"1394","43",70,71,15,4,4
"1395","43",78,76,18,5,1
"1396","43",72,68,17,6,9
"1397","43",74,93,29,6,3
"1398","43",78,86,33,12,16
"1399","43",82,64,28,9,13
"1400","43",57,60,27,8,10
"1401","43",75,68,28,8,5
"1402","43",73,77,21,6,10
"1403","43",76,67,34,12,20
"1404","43",69,79,28,6,10
"1405","43",64,66,30,9,7
"1406","43",61,74,22,5,0
"1407","43",90,76,21,7,3
"1408","43",76,63,16,4,0
"1409","43",71,67,22,10,10
"1410","43",61,73,12,4,1
"1411","44",54,75,14,6,6
"1412","44",87,90,12,3,4
"1413","44",68,78,8,8,-6
"1414","44",71,59,23,12,15
"1415","44",65,79,17,0,6
"1416","44",82,101,27,18,20
"1417","44",85,76,25,12,8
"1418","44",66,74,20,6,-1
"1419","44",88,71,27,11,7
"1420","44",96,95,23,11,9
"1421","44",83,75,20,10,10
"1422","44",76,72,30,10,8
"1423","44",89,67,21,12,12
"1424","44",79,69,18,5,8
"1425","44",63,69,25,5,2
"1426","44",65,67,31,13,11
"1427","44",71,74,33,13,21
"1428","44",83,96,25,10,9
"1429","44",78,76,16,9,5
"1430","44",71,83,11,3,4
"1431","44",68,72,15,3,3
"1432","44",64,90,20,8,5
"1433","44",86,63,21,11,15
"1434","44",85,101,15,3,4
"1435","44",75,89,33,14,14
"1436","44",65,76,34,12,20
"1437","44",80,89,35,12,28
"1438","44",89,79,27,8,10
"1439","44",69,70,25,5,8
"1440","44",66,82,31,14,17
"1441","44",66,71,23,8,6
"1442","44",89,81,45,13,13
"1443","44",67,71,26,11,15
"1444","44",84,55,17,5,11
"1445","45",77,89,21,11,6
"1446","45",79,63,16,11,13
"1447","45",65,73,22,9,6
"1448","45",68,60,21,9,18
"1449","45",92,84,17,5,5
"1450","45",74,66,26,13,21
"1451","45",61,64,22,9,17
"1452","45",64,81,24,9,8
"1453","45",66,81,24,10,8
"1454","45",79,68,20,6,12
"1455","45",67,75,23,5,11
"1456","45",73,83,21,7,10
"1457","45",65,75,24,9,20
"1458","45",86,89,38,10,10
"1459","45",81,70,24,6,12
"1460","45",69,63,22,9,12
"1461","45",65,73,20,2,5
"1462","45",77,80,26,10,10
"1463","45",73,86,21,7,3
"1464","45",72,65,20,6,16
"1465","45",91,74,30,12,16
"1466","45",78,90,29,14,6
"1467","45",79,75,27,13,17
"1468","45",89,75,20,6,4
"1469","45",82,77,22,9,10
"1470","45",77,67,25,5,2
"1471","45",76,80,36,14,24
"1472","45",65,76,27,12,8
"1473","45",79,46,17,7,14
"1474","45",74,61,30,16,25
"1475","45",81,89,37,10,5
"1476","45",71,67,25,9,2
"1477","46",80,69,27,12,18
"1478","46",69,74,28,10,14
"1479","46",84,92,47,15,1
"1480","46",85,93,20,10,8
"1481","46",102,88,22,10,14
"1482","46",72,85,30,8,9
"1483","46",67,69,19,6,3
"1484","46",74,101,18,5,1
"1485","46",77,94,30,12,16
"1486","46",87,77,30,13,20
"1487","46",69,72,31,9,5
"1488","46",65,57,35,7,2
"1489","46",92,89,23,4,8
"1490","46",83,90,29,9,13
"1491","46",70,56,25,6,10
"1492","46",89,94,29,4,4
"1493","46",72,83,28,9,1
"1494","46",68,54,25,5,9
"1495","46",90,64,19,6,7
"1496","46",86,78,24,4,8
"1497","46",75,79,27,2,1
"1498","46",64,66,40,12,6
"1499","46",73,93,22,6,9
"1500","46",77,69,32,6,9
"1501","46",77,73,33,12,26
"1502","46",69,90,24,8,5
"1503","46",70,69,29,11,14
"1504","46",90,96,27,7,4
"1505","46",80,77,36,5,14
"1506","46",76,82,28,6,17
"1507","46",71,63,34,11,11
"1508","46",77,65,25,5,7
"1509","47",78,74,23,7,8
"1510","47",62,83,22,5,9
"1511","47",82,79,23,4,12
"1512","47",72,88,27,6,11
"1513","47",79,87,27,9,13
"1514","47",87,75,23,2,9
"1515","47",79,91,35,10,8
"1516","47",72,79,24,6,2
"1517","47",101,74,22,4,12
"1518","47",87,82,26,7,16
"1519","47",72,69,28,7,13
"1520","47",70,81,23,4,-1
"1521","47",79,81,21,8,7
"1522","47",73,65,30,11,19
"1523","47",74,71,31,11,18
"1524","47",84,91,25,3,4
"1525","47",71,70,19,6,4
"1526","47",80,66,23,7,4
"1527","47",67,88,23,3,7
"1528","47",61,90,21,4,1
"1529","47",90,95,24,11,5
"1530","47",95,93,28,8,14
"1531","47",78,88,28,11,14
"1532","47",68,75,31,11,15
"1533","47",92,74,26,9,12
"1534","47",79,89,24,8,10
"1535","47",65,71,26,7,4
"1536","47",73,78,19,3,-5
"1537","47",62,79,27,10,13
"1538","47",82,76,23,8,6
"1539","47",92,76,23,7,14
"1540","47",84,72,10,1,3
"1541","48",74,71,10,4,5
"1542","48",79,65,8,0,-1
"1543","48",78,68,5,2,-1
"1544","48",87,73,8,2,2
"1545","48",72,75,16,7,10
"1546","48",101,82,14,5,5
"1547","48",88,102,13,10,12
"1548","48",59,97,17,10,3
"1549","48",76,80,26,11,7
"1550","48",68,79,12,9,2
"1551","48",105,100,9,2,0
"1552","48",75,83,18,7,13
"1553","48",99,105,22,16,1
"1554","48",69,79,11,9,10
"1555","48",73,69,8,2,2
"1556","48",90,83,29,11,26
"1557","48",69,87,30,16,4
"1558","48",73,80,32,9,8
"1559","48",65,72,38,15,7
"1560","48",66,72,35,14,15
"1561","48",79,81,35,8,7
"1562","48",64,82,27,13,-3
"1563","48",60,57,38,10,4
"1564","48",79,75,8,1,2
"1565","48",69,79,27,8,7
"1566","48",74,92,29,12,21
"1567","48",87,74,24,8,21
"1568","48",76,65,29,12,12
"1569","48",82,66,21,3,5
"1570","48",64,74,19,4,6
"1571","48",80,69,31,11,14
"1572","48",72,69,16,4,1
"1573","48",67,71,10,3,6
"1574","48",72,84,19,7,-1
"1575","49",69,80,15,8,1
"1576","49",64,81,19,6,6
"1577","49",59,71,25,7,9
"1578","49",73,65,30,11,12
"1579","49",64,70,29,7,4
"1580","49",69,80,23,6,8
"1581","49",62,60,34,8,14
"1582","49",72,87,28,7,13
"1583","49",65,62,30,11,10
"1584","49",80,76,27,9,18
"1585","49",68,76,29,8,14
"1586","49",79,72,32,9,14
"1587","49",79,85,32,11,21
"1588","49",56,70,23,4,-3
"1589","49",80,73,30,6,19
"1590","49",58,78,17,1,4
"1591","49",88,67,28,6,6
"1592","49",60,77,16,9,-2
"1593","49",63,86,20,5,3
"1594","49",71,89,26,9,12
"1595","49",80,84,38,8,6
"1596","49",69,77,32,6,0
"1597","49",74,80,28,9,10
"1598","49",67,76,21,2,7
"1599","49",71,65,25,2,9
"1600","49",88,68,27,2,8
"1601","49",74,68,31,7,11
"1602","49",65,77,5,3,0
"1603","49",65,78,21,5,9
"1604","50",75,79,25,9,16
"1605","50",80,76,27,8,14
"1606","50",78,74,23,10,4
"1607","50",62,83,22,5,10
"1608","50",82,79,21,4,5
"1609","50",72,88,22,4,8
"1610","50",79,87,24,8,9
"1611","50",87,75,26,9,21
"1612","50",79,91,38,14,16
"1613","50",72,79,30,7,17
"1614","50",101,74,18,5,6
"1615","50",87,82,21,6,-2
"1616","50",72,69,19,5,8
"1617","50",70,81,28,10,13
"1618","50",79,81,20,5,3
"1619","50",73,65,20,10,6
"1620","50",74,71,23,6,9
"1621","50",84,91,28,7,8
"1622","50",71,70,27,9,14
"1623","50",80,66,18,6,5
"1624","50",67,88,23,6,5
"1625","50",61,90,22,10,6
"1626","50",90,95,21,6,22
"1627","50",95,93,23,5,8
"1628","50",78,88,30,10,10
"1629","50",68,75,22,7,3
"1630","50",92,74,24,10,14
"1631","50",79,89,27,4,11
"1632","50",65,71,18,4,7
"1633","50",73,78,30,8,15
"1634","50",62,79,29,10,16
"1635","50",82,76,29,8,17
"1636","50",92,76,27,5,16
"1637","50",84,72,22,5,10
"1638","51",89,77,33,11,14
"1639","51",90,87,26,5,4
"1640","51",94,93,30,5,12
"1641","51",87,82,26,5,11
"1642","51",75,72,31,8,16
"1643","51",88,72,29,7,16
"1644","51",87,79,27,2,3
"1645","51",62,65,31,6,11
"1646","51",85,72,28,9,16
"1647","51",82,85,26,10,21
"1648","51",72,80,28,5,4
"1649","51",94,77,22,3,18
"1650","51",79,92,32,7,3
"1651","51",75,65,27,9,11
"1652","51",83,77,23,6,14
"1653","51",71,81,24,10,7
"1654","51",74,69,28,16,22
"1655","51",91,84,25,3,10
"1656","51",80,87,24,8,8
"1657","51",83,72,31,10,26
"1658","51",91,85,21,4,6
"1659","51",77,60,26,6,21
"1660","51",93,82,28,8,15
"1661","51",112,108,36,9,11
"1662","51",88,78,21,5,13
"1663","51",76,65,28,7,19
"1664","51",75,67,29,4,10
"1665","51",84,75,24,5,8
"1666","51",66,64,26,9,8
"1667","51",74,64,28,8,13
"1668","51",80,82,29,5,13
"1669","51",63,71,30,7,6
"1670","51",76,92,21,5,7
"1671","51",80,63,21,7,9
"1672","52",75,54,31,8,20
"1673","52",65,79,33,4,7
"1674","52",82,87,33,7,14
"1675","52",70,64,26,4,2
"1676","52",60,68,37,10,13
"1677","52",66,70,31,9,11
"1678","52",75,87,26,8,1
"1679","52",81,64,24,6,21
"1680","52",57,72,30,3,12
"1681","52",75,83,22,5,6
"1682","52",72,76,23,6,8
"1683","52",100,105,41,11,25
"1684","52",64,85,28,7,13
"1685","52",85,78,30,8,14
"1686","52",69,73,27,9,10
"1687","52",67,65,26,6,9
"1688","52",90,74,31,7,27
"1689","52",87,80,33,11,9
"1690","52",66,80,21,3,2
"1691","52",54,68,33,7,9
"1692","52",77,75,31,11,11
"1693","52",66,64,23,7,3
"1694","52",84,80,14,2,1
"1695","52",63,78,22,6,4
"1696","52",80,76,37,9,18
"1697","52",74,87,18,3,6
"1698","52",83,76,33,14,23
"1699","52",46,79,24,7,1
"1700","52",71,66,28,6,7
"1701","52",76,90,26,4,12
"1702","52",64,76,15,7,7
"1703","52",63,76,23,6,-4
"1704","52",73,61,18,5,8
"1705","52",73,61,23,10,13
"1706","53",79,75,31,6,16
"1707","53",90,88,44,14,15
"1708","53",73,87,36,13,19
"1709","53",77,82,24,6,4
"1710","53",80,69,19,3,1
"1711","53",76,85,16,7,11
"1712","53",93,85,27,9,9
"1713","53",97,59,23,12,6
"1714","53",85,82,7,1,0
"1715","53",75,67,27,8,1
"1716","53",83,73,14,5,5
"1717","53",85,64,25,15,11
"1718","53",78,85,9,8,8
"1719","53",81,79,17,9,8
"1720","53",76,68,13,5,4
"1721","53",70,77,13,6,-5
"1722","53",86,73,19,8,12
"1723","53",83,71,14,5,7
"1724","53",93,74,12,6,10
"1725","53",81,79,6,1,-1
"1726","53",75,77,9,2,-1
"1727","53",108,112,31,16,19
"1728","53",75,79,15,4,-5
"1729","53",67,77,18,7,1
"1730","53",89,80,13,5,-2
"1731","53",85,75,10,5,0
"1732","53",76,83,24,8,6
"1733","53",67,75,27,15,13
"1734","53",68,88,37,15,10
"1735","53",77,80,29,10,13
"1736","53",69,80,25,9,11
"1737","53",96,82,27,15,23
"1738","53",92,76,27,8,20
"1739","53",55,84,28,12,1
"1740","54",69,80,20,6,3
"1741","54",64,81,18,4,6
"1742","54",59,71,17,2,5
"1743","54",73,65,10,4,4
"1744","54",64,70,14,5,10
"1745","54",69,80,15,6,5
"1746","54",62,60,8,4,2
"1747","54",72,87,19,6,16
"1748","54",65,62,10,5,6
"1749","54",80,76,9,3,5
"1750","54",68,76,15,3,3
"1751","54",79,72,20,8,7
"1752","54",79,85,16,5,10
"1753","54",82,87,22,7,14
"1754","54",89,86,24,8,11
"1755","54",57,65,11,3,3
"1756","54",81,71,11,4,-1
"1757","54",69,74,17,8,7
"1758","54",56,70,18,8,8
"1759","54",80,73,16,3,6
"1760","54",58,78,22,6,12
"1761","54",88,67,20,13,21
"1762","54",60,77,10,2,-1
"1763","54",71,89,25,11,0
"1764","54",80,84,34,10,15
"1765","54",69,77,22,8,2
"1766","54",74,80,22,9,2
"1767","54",67,76,26,11,19
"1768","54",71,65,19,5,-3
"1769","54",88,68,14,5,-1
"1770","54",74,68,16,4,5
"1771","54",65,77,18,6,-1
"1772","54",65,78,19,8,5
"1773","55",71,74,32,16,24
"1774","55",88,90,41,13,26
"1775","55",63,79,23,10,-2
"1776","55",82,77,34,12,12
"1777","55",79,65,17,5,6
"1778","55",70,66,25,13,14
"1779","55",64,61,27,8,3
"1780","55",71,88,20,9,11
"1781","55",76,68,24,10,7
"1782","55",67,89,19,10,-4
"1783","55",83,75,30,12,11
"1784","55",77,83,10,4,1
"1785","55",102,107,8,1,2
"1786","55",76,81,2,1,-1
"1787","55",68,76,25,8,13
"1788","55",77,70,12,4,7
"1789","55",80,77,29,12,20
"1790","55",70,71,24,10,7
"1791","55",78,76,11,3,2
"1792","55",72,68,13,2,3
"1793","55",74,93,8,1,0
"1794","55",78,86,6,0,-1
